DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,bs_ratio_vol,var_ratio3
2023-11-06,AAPL,AAPL,179.23,176.4,176.2,179.43,178.50621163,56380209,8.8838374E-9,0.0216384406,0.0888057677
2023-11-07,AAPL,AAPL,181.82,179.22,169.175,182.45,181.07690853,62122123,3.4693669E-8,0.0155058625,0.271992243
2023-11-08,AAPL,AAPL,182.89,182.35,174.03,183.45,182.66786592,47516079,1.3534569E-8,0.0021872672,0.084349548
2023-11-09,AAPL,AAPL,182.41,183,175.6476,185,182.97337267,50064558,1.9329965E-8,0.0132366086,0.0078094291
2023-11-10,AAPL,AAPL,186.4,183.9,168.22,186.57,184.90878174,61380119,4.7087223E-8,0.0811236848,0.1776207696
2023-11-13,AAPL,AAPL,184.8,185.8,177.57,186.03,184.75819468,42077268,1.1570137E-8,0.0317958397,0.1664387445
2023-11-14,AAPL,AAPL,187.44,187.63,175.1,188.11,187.27562604,53507768,3.0354777E-8,0.0437757622,0.0461916636
2023-11-15,AAPL,AAPL,188.01,187.88,181.82,189.5,188.49398807,49256140,9.8773228E-9,0.0251974603,0.0942939381
2023-11-16,AAPL,AAPL,189.71,189.61,171.785,190.96,189.80419697,51912404,1.6027025E-7,0.0393809737,0.0631159536
2023-11-17,AAPL,AAPL,189.69,190.35,170.77,190.4,189.48340336,46088746,8.8143384E-8,0.0206047306,0.0461605723
2023-11-20,AAPL,AAPL,191.45,189.88,173,191.97,191.17910888,44209358,1.0403675E-7,0.0595808817,0.5793813313
2023-11-21,AAPL,AAPL,190.64,191.47,186.88,191.54,190.53860366,36344507,5.6200695E-9,0.0857332401,0.2077127447
2023-11-22,AAPL,AAPL,191.31,191.47,175.486,192.94,191.82821081,37845004,5.9727905E-8,0.0638003822,0.5338068402
2023-11-24,AAPL,AAPL,189.97,190.9,167.745,190.9,189.72851511,22673742,1.8530781E-7,0.1778516522,0.4011432055
2023-11-27,AAPL,AAPL,189.79,189.9,186.7343,190.67,189.65168906,37187589,1.2005166E-8,0.045474868,0.130715348
2023-11-28,AAPL,AAPL,190.4,189.71,167.745,191.08,190.08434362,35973136,1.3268508E-7,0.0638168569,0.1701267592
2023-11-29,AAPL,AAPL,189.37,190.98,188.97,192.09,190.36132729,35737522,1.9113343E-8,0.0483766925,0.1446996381
2023-11-30,AAPL,AAPL,189.95,189.85,173.66,190.32,188.96493949,44250665,9.1253579E-8,0.0431151444,0.1703924353
2023-12-01,AAPL,AAPL,191.24,190.32,189.22,191.56,190.62937778,39646453,6.4252386E-9,0.0868058813,0.1177526225
2023-12-04,AAPL,AAPL,189.43,190,187.4511,191.19,188.70529132,41138379,5.6487715E-9,0.0410135935,0.0002572173
2023-12-05,AAPL,AAPL,193.42,190.22,176.65,194.4,193.27744031,62545218,6.9241899E-8,0.0381691247,0.5055847574
2023-12-06,AAPL,AAPL,192.32,194.47,175.84,194.77,192.83282006,38786175,4.6571801E-8,0.0785768811,0.2778322103
2023-12-07,AAPL,AAPL,194.27,193.68,172.2,195,194.49005818,43805270,7.0095351E-8,0.0224522396,0.0026153622
2023-12-08,AAPL,AAPL,195.71,194.1,188.01,195.99,194.93232058,48967056,1.0937897E-8,0.0140810638,0.2789659981
2023-12-11,AAPL,AAPL,193.18,193.02,171.84,195.7192,192.47155285,56621908,5.7665708E-8,0.1175356514,0.3620457725
2023-12-12,AAPL,AAPL,194.71,193,191.721,194.72,193.33724521,45169348,7.7844479E-9,0.0407511151,0.0004160236
2023-12-13,AAPL,AAPL,197.96,195,194.85,198,196.60102472,63635583,4.0010542E-9,0.0011129493,0.1532085842
2023-12-14,AAPL,AAPL,198.11,198.07,190.08,199.62,198.41901249,62756506,1.8464749E-8,0.0023311262,0.0060726567
2023-12-15,AAPL,AAPL,197.57,197.38,196.98,198.4,197.7025199,98224274,1.7492317E-8,0.2651010821,0.3649703632
2023-12-18,AAPL,AAPL,195.89,196.09,180.07,196.63,195.38959032,48294409,4.6231667E-8,0.049858787,0.1034662622
2023-12-19,AAPL,AAPL,196.94,196.08,186.7343,196.95,196.39941964,36395706,2.6334104E-8,0.0805431833,0.2000764826
2023-12-20,AAPL,AAPL,194.83,196.97,194.83,197.68,196.84666452,46698754,2.0579126E-9,0.0023202415,0.3332363919
2023-12-21,AAPL,AAPL,194.68,196,186.7343,198.11,194.80341474,42188641,1.8103982E-8,0.0569659892,0.1011624107
2023-12-22,AAPL,AAPL,193.6,195.16,192.96,196.08,194.31410806,35194981,3.5110634E-9,0.0268523571,0.2697986574
2023-12-26,AAPL,AAPL,193.05,193.6,192.83,194.78,193.17764149,27340653,1.7779714E-9,0.0478701,0.2643291202
2023-12-27,AAPL,AAPL,193.15,192.43,189.43,197.175,192.25462413,45136889,6.9163825E-9,0.0306683067,0.0757084933
2023-12-28,AAPL,AAPL,193.58,194,190.64,195.89,194.01669496,32603352,1.2308699E-8,0.0428281163,0.1974402757
2023-12-29,AAPL,AAPL,192.53,193.81,191.72,195.5,192.75663668,40211071,7.6665842E-9,0.0372135594,0.2248562261
2023-01-03,MSFT,MSFT,239.58,243.11,236.96,245.75,239.90300994,24413838,1.3934959E-7,0.0041508248,0.1821127362
2023-01-04,MSFT,MSFT,229.1,232.39,225.96,250.9516,228.30015202,47929137,7.464002E-8,0.0378292391,0.2295233997
2023-01-05,MSFT,MSFT,222.31,227.17,221.24,227.55,223.74465219,37882010,2.65359E-8,0.0154638339,0.0416212467
2023-01-06,MSFT,MSFT,224.93,222.91,219.35,245.12,222.94066486,40984549,6.1804363E-8,0.0112534231,0.2162516907
2023-01-09,MSFT,MSFT,227.12,226.68,225.58,239.44,229.03929071,25321062,3.9700305E-8,0.0011800535,0.1797060438
2023-01-10,MSFT,MSFT,228.85,227.62,227.12,238.1499,228.78119492,24480322,5.8788381E-8,0.013800137,0.1294621445
2023-01-11,MSFT,MSFT,235.77,231.42,226.4619,246.44,233.63079522,26389364,5.8594177E-8,0.0025500321,0.0528170841
2023-01-12,MSFT,MSFT,238.51,235.45,228.14,250.9516,237.83587946,25471352,7.6996783E-8,0.0229785863,0.168754434
2023-01-13,MSFT,MSFT,239.23,237.23,234.92,259.672,237.02890118,19770356,1.4922424E-7,0.0192082823,0.3514563362
2023-01-17,MSFT,MSFT,240.35,238,226.88,240.91,239.55771456,26506883,5.3558971E-8,0.0377729408,0.2498227576
2023-01-18,MSFT,MSFT,235.81,241.8,235.52,242.4,238.28101213,27475046,4.9988421E-8,0.0304868115,0.5609503211
2023-01-19,MSFT,MSFT,231.93,233.89,230.68,239.82,232.59543841,26765086,6.3683328E-8,0.0020326132,0.1526490352
2023-01-20,MSFT,MSFT,240.22,234.96,234.5,240.74,237.96603964,32622610,3.2013195E-8,0.137103413,0.1412466446
2023-01-23,MSFT,MSFT,242.58,241,237.97,245.1698,242.8861125,29404119,1.4058693E-7,0.0280857879,0.128106259
2023-01-24,MSFT,MSFT,242.04,242.5,227.17,243.95,242.02631361,28853288,6.5270272E-8,0.0110120999,0.3080490638
2023-01-25,MSFT,MSFT,240.61,234.34,230.9,243.31,237.18752052,63614324,7.5081474E-8,0.0531164261,0.1489463408
2023-01-26,MSFT,MSFT,248,243.78,240.61,248.31,245.00711503,31456695,1.7234957E-8,0.0419990697,0.2018483488
2023-01-27,MSFT,MSFT,248.16,248.94,241.88,249.83,248.44248643,24653528,2.4528997E-8,0.0033645683,0.349213349
2023-01-30,MSFT,MSFT,242.71,244.33,235.94,248.16,243.37716873,22901925,4.0572612E-7,0.0730926619,0.1515334862
2023-01-31,MSFT,MSFT,247.81,243.44,242.91,247.95,245.7745978,21978364,2.1324835E-8,0.036275567,0.2304037121
2023-02-01,MSFT,MSFT,252.75,248,242.58,255.18,249.45881353,28632073,1.97183E-8,0.0392420281,0.1081311749
2023-02-02,MSFT,MSFT,264.6,259.11,231.42,264.69,261.15006476,36860993,9.9187313E-8,0.0269929976,0.1556018984
2023-02-03,MSFT,MSFT,258.35,259.65,257.1,264.64,260.43501241,26329742,2.2641415E-8,0.0022128615,0.1347350156
2023-02-06,MSFT,MSFT,256.77,257.3,243.4152,258.37,256.76132669,19336148,3.6550531E-8,0.0025767905,0.2286590686
2023-02-07,MSFT,MSFT,267.56,260.57,260.05,268.78,264.55145252,47614280,1.7308081E-8,0.0163022355,0.1108819903
2023-02-08,MSFT,MSFT,266.73,273.1,240.61,276.76,270.62192153,50206212,3.8288042E-7,0.0182013632,0.0369096972
2023-02-09,MSFT,MSFT,263.62,273.57,262.79,273.99,268.18519026,33876724,7.759632E-8,0.0141324735,0.0245540153
2023-02-10,MSFT,MSFT,263.1,261.5,252.75,264.2649,262.20339954,22706908,1.0174263E-7,0.0680073358,0.2100608411
2023-02-13,MSFT,MSFT,271.32,267.5,244.43,274.61,271.61099322,42222440,1.4178254E-7,0.0304284485,0.1161872293
2023-02-14,MSFT,MSFT,272.17,272.7,262.1325,274.97,271.99883017,34830095,5.5720105E-8,0.0388226874,0.164166861
2023-02-15,MSFT,MSFT,269.32,268.29,261.8,272.17,268.18753697,27016871,2.7395973E-8,0.1576936628,0.058534085
2023-02-16,MSFT,MSFT,262.15,263.98,237.76,266.7499,264.59627469,26996644,1.0913893E-7,0.0301798073,0.2184060075
2023-02-17,MSFT,MSFT,258.06,259.65,255.99,262.15,257.49796335,27241360,1.6815106E-8,0.0272313864,0.1380935778
2023-02-21,MSFT,MSFT,252.67,254.39,251.59,258.06,252.9745607,26170875,3.1323746E-8,0.0127678512,0.1069124198
2023-02-22,MSFT,MSFT,251.51,254.19,228.85,254.36,252.36484485,20334677,1.7254169E-7,0.0156603632,0.4248735544
2023-02-23,MSFT,MSFT,254.77,255.31,250.47,256.8509,253.80709968,26825151,3.7828779E-8,0.1026312716,0.1629596313
2023-02-24,MSFT,MSFT,249.22,250,248.1,272.7,249.16644961,21594249,7.2731908E-8,0.0465508224,0.3174151653
2023-02-27,MSFT,MSFT,250.16,252.5,229.625,252.8488,250.66443399,17989123,1.0224173E-7,0.0935376662,0.1061086768
2023-02-28,MSFT,MSFT,249.42,248.88,248.7,258.36,249.94728703,19015757,2.9429764E-8,0.0519697649,0.1348998078
2023-03-01,MSFT,MSFT,246.27,250.78,245.79,262.1325,247.70916055,24833836,1.8437599E-7,0.0407161684,0.255978719
2023-03-02,MSFT,MSFT,251.11,246.36,245.61,251.4,248.44534895,23313266,5.452797E-9,0.0475069497,0.3520748548
2023-03-03,MSFT,MSFT,255.29,252.15,251.11,255.62,254.36534511,23915482,1.2288317E-8,0.0293367874,0.0771519875
2023-03-06,MSFT,MSFT,256.87,256.38,255.2788,260.12,258.14673622,21674685,1.0871686E-8,0.0350149882,0.0876018812
2023-03-07,MSFT,MSFT,254.15,256.33,241,258.16,254.96852072,19488803,2.6628454E-8,0.0133831687,0.1249866643
2023-03-08,MSFT,MSFT,253.7,254.15,250.81,258.55,252.56094266,16757781,1.6421626E-8,0.0040814703,0.0703983236
2023-03-09,MSFT,MSFT,252.32,255.89,251.57,259.56,255.6509112,25435030,9.5617196E-9,0.016384198,0.0673032022
2023-03-10,MSFT,MSFT,248.59,251.21,247.6,259.457267,249.76763264,26829209,3.2391047E-8,0.0028079392,0.0814105237
2023-03-13,MSFT,MSFT,253.92,247.5,245.73,257.91,253.94460536,31634845,1.2438312E-7,0.0659745477,0.8057077646
2023-03-14,MSFT,MSFT,260.79,256.85,251.11,269.32,258.75938554,31384608,4.5151939E-8,0.0284204501,0.1542958629
2023-03-15,MSFT,MSFT,265.44,260,259.21,266.48,263.57858994,42555698,1.7954941E-8,0.0154949329,0.0277614729
2023-03-16,MSFT,MSFT,276.2,265,249.2151,276.56,271.75103908,51004085,2.4804801E-7,0.0088768534,0.1437454635
2023-03-17,MSFT,MSFT,279.43,278.59,256.509,283.5906,279.54249167,64512931,4.9983348E-8,0.1263882341,0.2418941931
2023-03-20,MSFT,MSFT,272.23,277,256.509,280.04,271.84618468,41857790,5.2522399E-8,0.0533801799,0.3379161217
2023-03-21,MSFT,MSFT,273.78,274.74,244.43,275,271.9947165,31866559,1.4612847E-7,0.0217305698,0.1249249526
2023-03-22,MSFT,MSFT,272.29,273.61,272.18,281.04,276.32789939,32147771,4.1204792E-8,0.0394194735,0.1110026526
2023-03-23,MSFT,MSFT,277.66,278.06,256.509,281.06,278.29644058,34885524,7.5512339E-8,0.0082660747,0.1294137979
2023-03-24,MSFT,MSFT,280.57,277.26,270.83,280.63,278.27694692,26739234,1.070378E-8,0.0378495641,0.2683076551
2023-03-27,MSFT,MSFT,276.38,280.52,275.51,281.46,277.91164746,24969393,3.871121E-8,0.0434052756,0.1453320279
2023-03-28,MSFT,MSFT,275.23,275.78,256.509,280.2901,273.57098098,20494798,3.699917E-8,0.0049207676,0.0619900886
2023-03-29,MSFT,MSFT,280.51,279.2,275.23,281.1398,279.74688885,23509915,1.1711658E-8,0.0110887999,0.1863966732
2023-03-30,MSFT,MSFT,284.05,284.15,274.12,284.4688,283.00192181,22518788,1.4701034E-8,0.0483705806,0.2632808969
2023-03-31,MSFT,MSFT,289.27,283.6,276.84,289.27,285.81107053,30124345,4.0226631E-8,0.0224234873,0.246576672
2023-04-03,MSFT,MSFT,287.23,286.53,283.95,288.49,286.21490152,23741365,5.2295607E-8,0.0604193104,0.0598140441
2023-04-04,MSFT,MSFT,287.18,287,285.67,290.46,288.10660859,24359660,5.6022803E-9,0.0076250455,0.1538681293
2023-04-05,MSFT,MSFT,284.34,285.65,276.38,287.18,284.43360524,20987097,3.4378624E-8,0.0206834489,0.1582527907
2023-04-06,MSFT,MSFT,291.6,283.16,282.03,292.08,287.73198858,28133343,4.715995E-8,0.0433853315,0.2954108628
2023-04-10,MSFT,MSFT,289.39,289,265.44,291.6,287.31100843,21685636,1.1056454E-7,0.0481407355,0.1480708087
2023-04-11,MSFT,MSFT,282.83,285.87,281.64,291.55,283.27157534,26431702,2.2383173E-8,0.066319013,0.007751945
2023-04-12,MSFT,MSFT,283.49,284.66,277.66,288.82,284.62745527,25294724,1.8353206E-8,0.0067504269,0.1544531553
2023-04-13,MSFT,MSFT,289.84,283.49,283.17,289.9,287.73984125,22538953,1.7301629E-8,0.053524354,0.09389288
2023-04-14,MSFT,MSFT,286.14,286.85,283.69,291.9,286.02973292,20152311,9.4488425E-8,0.0222521477,0.3311982071
2023-04-17,MSFT,MSFT,288.8,289.88,253.505,291.6,288.0519641,21289354,1.1816956E-7,0.047947657,0.2787293157
2023-04-18,MSFT,MSFT,288.37,291.58,271.52,291.745,288.46958689,18928182,3.6008239E-8,0.057594204,0.1207393605
2023-04-19,MSFT,MSFT,288.45,285.6,284.54,289.0599,287.20600877,16511827,3.4589057E-8,0.0657545264,0.381606199
2023-04-20,MSFT,MSFT,286.11,285.16,277.66,289.03,286.8796164,21705583,3.6501759E-8,0.0144675873,0.0917907861
2023-04-21,MSFT,MSFT,285.76,285.09,256.509,286.27,284.86438246,20399768,1.0356828E-7,0.0297878831,0.1625457273
2023-04-24,MSFT,MSFT,281.77,282,278.72,299.3,281.78548979,25614153,1.0060389E-7,0.0410852943,0.0772317512
2023-04-25,MSFT,MSFT,275.42,279.2,275.37,288.3,278.15176865,33717877,2.1965608E-8,0.0036558423,0.0844744139
2023-04-26,MSFT,MSFT,295.37,296.51,275.42,299.57,295.99130321,59894711,3.4761492E-7,0.0011337022,0.0503850405
2023-04-27,MSFT,MSFT,304.83,296,276.38,305.22,302.2310512,44708934,1.1343343E-7,0.0126344188,0.15789801
2023-04-28,MSFT,MSFT,307.26,304,298.9438,310.69,306.09457631,34053062,1.2558988E-8,0.023066838,0.2200848291
2023-05-01,MSFT,MSFT,305.56,307,295.0626,309.06,306.82848256,20335519,1.7047351E-8,0.0074936947,0.0628444042
2023-05-02,MSFT,MSFT,305.41,307.99,285.76,309.18,306.17849937,25677368,1.7895878E-7,0.0574071095,0.3415626393
2023-05-03,MSFT,MSFT,304.4,306.41,280.0571,308.63,305.95187023,21546477,1.5827518E-7,0.0417700512,0.4599417828
2023-05-04,MSFT,MSFT,305.41,306.49,276.38,307.77,305.72466994,20725923,1.0842472E-7,0.019586616,0.1251751569
2023-05-05,MSFT,MSFT,310.65,305.44,304.24,312.49,309.25925934,25330601,5.1168241E-9,0.0039592011,0.3418840229
2023-05-08,MSFT,MSFT,308.65,310,306.08,310.65,308.0223321,20575051,7.5257964E-9,0.0469258011,0.0543753521
2023-05-09,MSFT,MSFT,307,307.9,275.23,310.04,307.91059869,20230138,1.0111212E-7,0.0000657016,0.0520556317
2023-05-10,MSFT,MSFT,312.31,308.85,307,313,310.75055409,26714747,7.2286102E-9,0.0487697202,0.1087679987
2023-05-11,MSFT,MSFT,310.11,310.07,306.26,312.31,308.89638638,27071285,2.9362536E-8,0.0745776392,0.3223782151
2023-05-12,MSFT,MSFT,308.97,310.22,287.18,311.09,308.01563692,19353614,4.397359E-8,0.0106682543,0.0258320259
2023-05-15,MSFT,MSFT,309.46,309,307.5801,312.31,308.95529736,15519373,1.055156E-8,0.0409421979,0.0039984049
2023-05-16,MSFT,MSFT,311.74,310,279.69,313.71,312.61763498,24967043,1.3543666E-7,0.0707186686,0.4098390878
2023-05-17,MSFT,MSFT,314,312.3,307,315.62,312.71621624,22228878,1.1630888E-8,0.0033645066,0.3000130525
2023-05-18,MSFT,MSFT,318.52,314.46,313.71,319.05,316.66814252,25125621,2.4044273E-8,0.0544685598,0.0174136856
2023-05-19,MSFT,MSFT,318.34,316.88,309.6064,318.75,317.64855829,22511158,1.1358259E-8,0.0284048179,0.1338014787
2023-05-22,MSFT,MSFT,321.18,318.34,318,322.6,320.90029204,20903619,7.9467426E-9,0.1143583504,0.0486717136
2023-05-23,MSFT,MSFT,315.26,320.02,309.83,322.72,318.2380626,27204174,1.7147018E-8,0.0280819537,0.06257859
2023-05-24,MSFT,MSFT,313.85,314.92,312.61,316.5,314.08956281,19986647,1.3354469E-8,0.000021273,0.1458323958
2023-05-25,MSFT,MSFT,325.92,323.02,313.85,326.9,323.89764858,38290802,3.6424205E-8,0.0464122578,0.0340732793
2023-05-26,MSFT,MSFT,332.89,324,323.83,333.4,330.33321283,33751978,4.9806761E-8,0.0858997868,0.0183575842
2023-05-30,MSFT,MSFT,331.21,335,310.84,335.74,332.36208148,27736414,4.490244E-8,0.058690138,0.578712539
2023-05-31,MSFT,MSFT,328.39,332.29,327.33,335.95,331.01471087,38343913,8.4279588E-9,0.0714987544,0.2511526459
2023-06-01,MSFT,MSFT,332.58,326.13,315.26,333.55,329.91502214,23322274,3.6743173E-8,0.0719471897,0.1469083092
2023-06-02,MSFT,MSFT,335.4,334.17,328.39,337.5,334.78337714,22748017,1.3702218E-8,0.0538263452,0.4141925757
2023-06-05,MSFT,MSFT,335.94,335.1,332.58,339.99,336.8579384,19303801,2.1043416E-8,0.0012027392,0.0656109195
2023-06-06,MSFT,MSFT,333.68,335.3,313.74,335.94,333.70766257,19182752,4.359497E-8,0.0484013953,0.2413872491
2023-06-07,MSFT,MSFT,323.38,331.55,322.5,335.0638,326.2516155,37608588,3.4069357E-8,0.0327453883,0.4469807619
2023-06-08,MSFT,MSFT,325.26,324.04,322.16,333.68,325.04638591,21434863,1.7534086E-8,0.0136663612,0.4931414037
2023-06-09,MSFT,MSFT,326.79,324.85,324.41,329.99,327.60151147,21158697,1.4582798E-8,0.0084516749,0.10796675
2023-06-12,MSFT,MSFT,331.85,328.57,288.704645,333.68,328.30567107,23104522,1.8134586E-7,0.0219601924,0.1405510262
2023-06-13,MSFT,MSFT,334.29,334.43,310.3609,336.98,333.13162215,21618356,7.5039665E-8,0.0161974047,0.3505801743
2023-06-14,MSFT,MSFT,337.34,334.63,332.8,339.04,336.26026101,24084686,9.2725747E-9,0.0357119967,0.0440666498
2023-06-15,MSFT,MSFT,348.1,337.34,335.96,349.85,345.17951163,37891036,1.9193757E-8,0.008683344,0.0152427813
2023-06-16,MSFT,MSFT,342.33,351.07,332.58,351.48,345.90532169,41677835,9.1134528E-8,0.2500808428,0.0057133775
2023-06-20,MSFT,MSFT,338.05,339.27,304.4,348.1,338.32158397,24230022,2.2897252E-7,0.038618145,0.0801449794
2023-06-21,MSFT,MSFT,333.56,336,326.79,338.05,334.18922083,22103278,9.3485808E-9,0.0127653779,0.2328884178
2023-06-22,MSFT,MSFT,339.71,333.92,307,340.12,337.48250201,22110374,9.0538956E-8,0.0624782355,0.1365544801
2023-06-23,MSFT,MSFT,335.02,334.42,323.38,339.71,335.80313073,20877300,2.8282911E-8,0.0219853724,0.1241420995
2023-06-26,MSFT,MSFT,328.6,334,323.38,336.12,331.62655182,19854069,3.2002978E-8,0.0094245825,0.1187646111
2023-06-27,MSFT,MSFT,334.57,332.11,329.29,338.47,333.12141287,22014372,8.4469128E-9,0.002384362,0.0923841875
2023-06-28,MSFT,MSFT,335.85,334.57,333.81,337.98,335.68789326,18101033,1.5511554E-8,0.0162775913,0.210550769
2023-06-29,MSFT,MSFT,335.05,334.76,332.615,336.12,334.45680174,15515029,6.8642465E-9,0.0117498346,0.2240190136
2023-06-30,MSFT,MSFT,340.54,337.57,335.02,342.74,340.81547229,24217106,1.0108997E-8,0.0005955717,0.17327713
2023-07-03,MSFT,MSFT,337.99,339.09,336.57,342.33,338.35631721,11700910,3.5110102E-8,0.0591488461,0.3474554026
2023-07-05,MSFT,MSFT,338.15,335,328.6,341.65,338.95775371,16483763,5.3534334E-8,0.0347786827,0.0282729318
2023-07-06,MSFT,MSFT,341.27,337.26,334.4792,343,339.92280384,25825597,1.1574659E-8,0.0362916499,0.4520467398
2023-07-07,MSFT,MSFT,337.22,339.34,328.6,341.79,339.58815668,19741273,1.8337625E-8,0.0254117517,0.235445162
2023-07-10,MSFT,MSFT,331.83,334.57,327.59,335.23,330.68899232,31242578,9.4984702E-9,0.0247333517,0.1444069222
2023-07-11,MSFT,MSFT,332.47,331,327,335.9499,330.26486714,25382641,1.1618039E-8,0.0245174953,0.4485551505
2023-07-12,MSFT,MSFT,337.2,336.58,331.85,341.66,338.36772533,27311230,1.7959737E-8,0.001752139,0.3274143903
2023-07-13,MSFT,MSFT,342.66,339.59,337.2,343.75,341.41321768,19331599,6.498804E-9,0.0103683801,0.0615648953
2023-07-14,MSFT,MSFT,345.24,347.34,341.76,351.45238,347.82862297,26278322,2.0674484E-8,0.0457261881,0.1830189231
2023-07-17,MSFT,MSFT,345.73,345.82,342.19,347.41,345.1116438,18873497,1.846496E-8,0.0094712766,0.2449153478
2023-07-18,MSFT,MSFT,359.49,345.75,325.26,366.7899,357.36810775,63008871,1.3374027E-7,0.0032561792,0.4149238857
2023-07-19,MSFT,MSFT,355.08,361.52,352.42,369.303,357.10368538,35877608,4.7724737E-8,0.0712317,0.102366923
2023-07-20,MSFT,MSFT,346.87,353.57,334.4792,363.95,349.75467938,31890642,1.0114558E-7,0.0002643774,0.1894052284
2023-07-21,MSFT,MSFT,343.77,349.22,331.31,350.31,345.59314213,60784769,2.5600344E-8,0.0612337749,0.2834904596
2023-07-24,MSFT,MSFT,345.11,345.97,338.15,346.92,344.674768,24459657,1.3065029E-8,0.0863290948,0.057821446
2023-07-25,MSFT,MSFT,350.98,347,328.6,353.5673,349.05640995,31227046,4.7206499E-8,0.0275063742,0.1559776522
2023-07-26,MSFT,MSFT,337.77,341.5,331.85,350.98,336.95282561,54833178,6.0052983E-8,0.0362325135,0.2468690882
2023-07-27,MSFT,MSFT,330.72,340.38,329.04,341.33,334.89221823,37962514,9.1790532E-9,0.0342761276,0.1944841919
2023-07-28,MSFT,MSFT,338.37,333.75,330.72,340.01,337.40240068,26759523,2.4088095E-8,0.0584994524,0.2685393919
2023-07-31,MSFT,MSFT,335.92,336.74,318.52,338.37,334.85269689,23791931,2.6708406E-8,0.0485673217,0.0345301683
2023-08-01,MSFT,MSFT,336.34,335.2,333.7,338.54,336.49863833,17584634,2.1064026E-8,0.0166250659,0.2756074
2023-08-02,MSFT,MSFT,327.5,333.4,307,336.34,329.16094047,26372115,5.4771797E-8,0.016885294,0.0676272305
2023-08-03,MSFT,MSFT,326.66,326,325.95,329.88,327.88476212,16828028,1.2905495E-8,0.047670798,0.1000310726
2023-08-04,MSFT,MSFT,327.78,332,327.23,338.7417,331.26543391,22401897,2.1384316E-8,0.0106239195,0.2524514287
2023-08-07,MSFT,MSFT,330.11,328.37,327.51,346.545,329.46393754,16029022,6.844408E-8,0.0098384273,0.4367131858
2023-08-08,MSFT,MSFT,326.05,327,322.99,330.72,324.76647553,20221889,1.2523082E-8,0.0255246632,0.1313161756
2023-08-09,MSFT,MSFT,322.23,326.45,321.0499,343.39,323.79243481,18406540,4.5666196E-8,0.0222884007,0.079049349
2023-08-10,MSFT,MSFT,322.93,325.99,321.17,328.2888,324.50982658,17533456,8.7065057E-8,0.0162165668,0.1797282978
2023-08-11,MSFT,MSFT,321.01,320.44,311.08,336.34,320.7625795,19118563,4.974305E-8,0.0434709313,0.2070427354
2023-08-14,MSFT,MSFT,324.04,321.39,320.08,327.78,322.25003379,16092647,2.0117183E-8,0.0120764901,0.0389758905
2023-08-15,MSFT,MSFT,321.86,323,320.9,325.1,323.13773009,16283052,2.401727E-8,0.0491416533,0.1502295768
2023-08-16,MSFT,MSFT,320.4,320.77,276.61,324.44,322.03395249,18783350,1.7962762E-7,0.1191427145,0.0667318388
2023-08-17,MSFT,MSFT,316.88,320.68,315.92,321.89,318.90628104,19413521,9.6546484E-9,0.007868638,0.3682385229
2023-08-18,MSFT,MSFT,316.48,314.44,311.55,323.29,314.94884397,23074756,5.3757684E-8,0.0055229653,0.0607426087
2023-08-21,MSFT,MSFT,321.88,317.95,317.04,322.77,320.20703476,18242105,7.6644698E-9,0.0576702441,0.0746959069
2023-08-22,MSFT,MSFT,322.46,325.48,321.46,336.6,323.68097491,14465333,1.8898606E-8,0.0238142255,0.3781703096
2023-08-23,MSFT,MSFT,327,323.57,321.86,329.21,327.18674849,16628088,2.1404404E-8,0.0601622793,0.107440411
2023-08-24,MSFT,MSFT,319.97,332.81,319.046,332.98,324.14857612,19718725,1.2122505E-7,0.0172842355,0.3661924942
